datetime,latitude,longitude,aod_550,aod_470,angstrom_exponent
2025-07-19 17:44:02.293211,9.0,84.5,0.281,0.31,1.33
2025-07-19 17:44:02.293211,9.0,85.0,0.437,0.481,1.0
2025-07-19 17:44:02.293211,9.0,85.5,0.228,0.251,0.94
2025-07-19 17:44:02.293211,9.0,86.0,0.306,0.336,1.0
2025-07-19 17:44:02.293211,9.0,86.5,0.273,0.3,1.39
2025-07-19 17:44:02.293211,9.0,87.0,0.318,0.35,1.18
2025-07-19 17:44:02.293211,9.0,87.5,0.301,0.331,0.9
2025-07-19 17:44:02.293211,9.0,88.0,0.375,0.413,1.39
2025-07-19 17:44:02.293211,9.0,88.5,0.536,0.589,1.17
2025-07-19 17:44:02.293211,9.0,89.0,0.464,0.511,1.38
2025-07-19 17:44:02.293211,9.0,89.5,0.341,0.375,0.91
2025-07-19 17:44:02.293211,9.0,90.0,0.271,0.298,1.24
2025-07-19 17:44:02.293211,9.0,90.5,0.384,0.422,1.33
2025-07-19 17:44:02.293211,9.0,91.0,0.295,0.325,1.0
2025-07-19 17:44:02.293211,9.0,91.5,0.326,0.358,1.41
2025-07-19 17:44:02.293211,9.0,92.0,0.311,0.342,1.16
2025-07-19 17:44:02.293211,9.0,92.5,0.358,0.393,1.53
2025-07-19 17:44:02.293211,9.0,93.0,0.101,0.111,1.11
2025-07-19 17:44:02.293211,9.0,93.5,0.392,0.431,1.46
2025-07-19 17:44:02.293211,9.0,94.0,0.126,0.139,0.96
2025-07-19 17:44:02.293211,9.0,94.5,0.307,0.338,1.3
2025-07-19 17:44:02.293211,9.0,95.0,0.245,0.27,1.06
2025-07-19 17:44:02.293211,9.0,95.5,0.191,0.21,0.94
2025-07-19 17:44:02.293211,9.0,96.0,0.345,0.379,1.13
2025-07-19 17:44:02.293211,9.0,96.5,0.404,0.445,1.55
2025-07-19 17:44:02.293211,9.0,97.0,0.335,0.368,1.24
2025-07-19 17:44:02.293211,9.5,68.0,0.436,0.48,1.22
2025-07-19 17:44:02.293211,9.5,68.5,0.443,0.487,1.07
2025-07-19 17:44:02.293211,9.5,69.0,0.389,0.428,1.06
2025-07-19 17:44:02.293211,9.5,69.5,0.391,0.43,1.66
2025-07-19 17:44:02.293211,9.5,70.0,0.333,0.366,1.16
2025-07-19 17:44:02.293211,9.5,70.5,0.295,0.325,1.23
2025-07-19 17:44:02.293211,9.5,71.0,0.438,0.482,1.11
2025-07-19 17:44:02.293211,9.5,71.5,0.339,0.373,1.45
2025-07-19 17:44:02.293211,9.5,72.0,0.217,0.239,1.2
2025-07-19 17:44:02.293211,9.5,72.5,0.303,0.333,1.23
2025-07-19 17:44:02.293211,9.5,73.0,0.487,0.536,1.16
2025-07-19 17:44:02.293211,9.5,73.5,0.244,0.269,1.11
2025-07-19 17:44:02.293211,9.5,74.0,0.243,0.267,1.26
2025-07-19 17:44:02.293211,9.5,74.5,0.29,0.319,0.99
2025-07-19 17:44:02.293211,9.5,75.0,0.554,0.61,0.78
2025-07-19 17:44:02.293211,9.5,75.5,0.255,0.28,1.51
2025-07-19 17:44:02.293211,9.5,76.0,0.256,0.282,1.33
2025-07-19 17:44:02.293211,9.5,76.5,0.29,0.319,1.44
2025-07-19 17:44:02.293211,9.5,77.0,0.218,0.239,1.16
2025-07-19 17:44:02.293211,9.5,77.5,0.145,0.159,0.96
2025-07-19 17:44:02.293211,9.5,78.0,0.348,0.382,1.41
2025-07-19 17:44:02.293211,9.5,78.5,0.05,0.055,1.11
2025-07-19 17:44:02.293211,9.5,79.0,0.351,0.386,1.26
2025-07-19 17:44:02.293211,9.5,79.5,0.286,0.314,1.25
2025-07-19 17:44:02.293211,9.5,80.0,0.192,0.211,0.96
2025-07-19 17:44:02.293211,9.5,80.5,0.12,0.132,1.3
2025-07-19 17:44:02.293211,9.5,81.0,0.387,0.425,1.62
2025-07-19 17:44:02.293211,9.5,81.5,0.286,0.314,1.06
2025-07-19 17:44:02.293211,9.5,82.0,0.334,0.367,1.36
2025-07-19 17:44:02.293211,9.5,82.5,0.352,0.387,1.1
2025-07-19 17:44:02.293211,9.5,83.0,0.29,0.319,0.78
2025-07-19 17:44:02.293211,9.5,83.5,0.351,0.386,1.3
2025-07-19 17:44:02.293211,9.5,84.0,0.533,0.586,0.91
2025-07-19 17:44:02.293211,9.5,84.5,0.379,0.417,1.34
2025-07-19 17:44:02.293211,9.5,85.0,0.466,0.513,0.95
2025-07-19 17:44:02.293211,9.5,85.5,0.321,0.353,1.23
2025-07-19 17:44:02.293211,9.5,86.0,0.12,0.132,1.45
2025-07-19 17:44:02.293211,9.5,86.5,0.435,0.479,1.01
2025-07-19 17:44:02.293211,9.5,87.0,0.433,0.476,1.51
2025-07-19 17:44:02.293211,9.5,87.5,0.4,0.44,1.41
2025-07-19 17:44:02.293211,9.5,88.0,0.339,0.373,1.33
2025-07-19 17:44:02.293211,9.5,88.5,0.331,0.364,1.08
2025-07-19 17:44:02.293211,9.5,89.0,0.337,0.37,0.88
2025-07-19 17:44:02.293211,9.5,89.5,0.22,0.242,1.16
2025-07-19 17:44:02.293211,9.5,90.0,0.361,0.397,1.37
2025-07-19 17:44:02.293211,9.5,90.5,0.387,0.426,1.6
2025-07-19 17:44:02.293211,9.5,91.0,0.328,0.361,1.06
2025-07-19 17:44:02.293211,9.5,91.5,0.319,0.351,0.98
2025-07-19 17:44:02.293211,9.5,92.0,0.384,0.422,0.9
2025-07-19 17:44:02.293211,9.5,92.5,0.219,0.241,1.43
2025-07-19 17:44:02.293211,9.5,93.0,0.172,0.19,0.81
2025-07-19 17:44:02.293211,9.5,93.5,0.378,0.416,1.14
2025-07-19 17:44:02.293211,9.5,94.0,0.303,0.333,1.03
2025-07-19 17:44:02.293211,9.5,94.5,0.377,0.415,1.4
2025-07-19 17:44:02.293211,9.5,95.0,0.286,0.315,0.87
2025-07-19 17:44:02.293211,9.5,95.5,0.325,0.357,1.32
2025-07-19 17:44:02.293211,9.5,96.0,0.313,0.345,1.03
2025-07-19 17:44:02.293211,9.5,96.5,0.378,0.415,1.2
2025-07-19 17:44:02.293211,9.5,97.0,0.476,0.524,1.45
2025-07-19 17:44:02.293211,10.0,68.0,0.196,0.215,1.28
2025-07-19 17:44:02.293211,10.0,68.5,0.451,0.496,1.18
2025-07-19 17:44:02.293211,10.0,69.0,0.395,0.434,1.02
2025-07-19 17:44:02.293211,10.0,69.5,0.105,0.115,1.16
2025-07-19 17:44:02.293211,10.0,70.0,0.218,0.24,1.5
2025-07-19 17:44:02.293211,10.0,70.5,0.257,0.282,1.47
2025-07-19 17:44:02.293211,10.0,71.0,0.345,0.38,0.87
2025-07-19 17:44:02.293211,10.0,71.5,0.375,0.412,1.32
2025-07-19 17:44:02.293211,10.0,72.0,0.269,0.296,1.33
2025-07-19 17:44:02.293211,10.0,72.5,0.16,0.176,0.95
2025-07-19 17:44:02.293211,10.0,73.0,0.401,0.441,1.24
2025-07-19 17:44:02.293211,10.0,73.5,0.272,0.299,1.83
2025-07-19 17:44:02.293211,10.0,74.0,0.371,0.408,1.38
2025-07-19 17:44:02.293211,10.0,74.5,0.213,0.234,1.04
2025-07-19 17:44:02.293211,10.0,75.0,0.287,0.315,1.21
2025-07-19 17:44:02.293211,10.0,75.5,0.264,0.29,0.96
2025-07-19 17:44:02.293211,10.0,76.0,0.301,0.331,1.36
2025-07-19 17:44:02.293211,10.0,76.5,0.306,0.336,1.09
2025-07-19 17:44:02.293211,10.0,77.0,0.195,0.214,0.76
2025-07-19 17:44:02.293211,10.0,77.5,0.29,0.319,1.6
2025-07-19 17:44:02.293211,10.0,78.0,0.337,0.37,0.8
2025-07-19 17:44:02.293211,10.0,78.5,0.094,0.103,1.0
2025-07-19 17:44:02.293211,10.0,79.0,0.264,0.29,1.27
2025-07-19 17:44:02.293211,10.0,79.5,0.102,0.112,1.13
2025-07-19 17:44:02.293211,10.0,80.0,0.44,0.484,1.23
2025-07-19 17:44:02.293211,10.0,80.5,0.378,0.416,1.16
2025-07-19 17:44:02.293211,10.0,81.0,0.363,0.399,1.15
2025-07-19 17:44:02.293211,10.0,81.5,0.358,0.394,1.0
2025-07-19 17:44:02.293211,10.0,82.0,0.305,0.336,1.59
2025-07-19 17:44:02.293211,10.0,82.5,0.553,0.609,1.32
2025-07-19 17:44:02.293211,10.0,83.0,0.319,0.351,1.48
2025-07-19 17:44:02.293211,10.0,83.5,0.415,0.456,1.35
2025-07-19 17:44:02.293211,10.0,84.0,0.283,0.311,1.11
2025-07-19 17:44:02.293211,10.0,84.5,0.302,0.333,1.14
2025-07-19 17:44:02.293211,10.0,85.0,0.511,0.562,1.25
2025-07-19 17:44:02.293211,10.0,85.5,0.312,0.343,1.02
2025-07-19 17:44:02.293211,10.0,86.0,0.247,0.272,1.14
2025-07-19 17:44:02.293211,10.0,86.5,0.239,0.263,1.18
2025-07-19 17:44:02.293211,10.0,87.0,0.384,0.422,1.25
2025-07-19 17:44:02.293211,10.0,87.5,0.18,0.198,1.51
2025-07-19 17:44:02.293211,10.0,88.0,0.401,0.441,1.16
2025-07-19 17:44:02.293211,10.0,88.5,0.224,0.246,0.89
2025-07-19 17:44:02.293211,10.0,89.0,0.172,0.19,0.72
2025-07-19 17:44:02.293211,10.0,89.5,0.296,0.326,0.95
2025-07-19 17:44:02.293211,10.0,90.0,0.248,0.273,1.41
2025-07-19 17:44:02.293211,10.0,90.5,0.05,0.055,1.26
2025-07-19 17:44:02.293211,10.0,91.0,0.231,0.254,1.44
2025-07-19 17:44:02.293211,10.0,91.5,0.293,0.322,0.83
2025-07-19 17:44:02.293211,10.0,92.0,0.189,0.208,1.18
2025-07-19 17:44:02.293211,10.0,92.5,0.409,0.45,0.86
2025-07-19 17:44:02.293211,10.0,93.0,0.219,0.241,1.38
2025-07-19 17:44:02.293211,10.0,93.5,0.399,0.439,1.17
2025-07-19 17:44:02.293211,10.0,94.0,0.424,0.466,1.18
2025-07-19 17:44:02.293211,10.0,94.5,0.319,0.351,0.98
2025-07-19 17:44:02.293211,10.0,95.0,0.294,0.324,1.54
2025-07-19 17:44:02.293211,10.0,95.5,0.253,0.278,1.42
2025-07-19 17:44:02.293211,10.0,96.0,0.341,0.375,1.26
2025-07-19 17:44:02.293211,10.0,96.5,0.153,0.168,1.41
2025-07-19 17:44:02.293211,10.0,97.0,0.278,0.306,1.2
2025-07-19 17:44:02.293211,10.5,68.0,0.401,0.441,1.06
2025-07-19 17:44:02.293211,10.5,68.5,0.296,0.325,1.53
2025-07-19 17:44:02.293211,10.5,69.0,0.265,0.292,1.48
2025-07-19 17:44:02.293211,10.5,69.5,0.342,0.376,1.6
2025-07-19 17:44:02.293211,10.5,70.0,0.3,0.33,1.1
2025-07-19 17:44:02.293211,10.5,70.5,0.126,0.138,1.07
2025-07-19 17:44:02.293211,10.5,71.0,0.453,0.498,1.24
2025-07-19 17:44:02.293211,10.5,71.5,0.2,0.22,1.36
2025-07-19 17:44:02.293211,10.5,72.0,0.215,0.237,1.29
2025-07-19 17:44:02.293211,10.5,72.5,0.363,0.399,0.88
2025-07-19 17:44:02.293211,10.5,73.0,0.457,0.502,1.02
2025-07-19 17:44:02.293211,10.5,73.5,0.297,0.326,0.94
2025-07-19 17:44:02.293211,10.5,74.0,0.558,0.614,1.27
2025-07-19 17:44:02.293211,10.5,74.5,0.168,0.185,1.64
2025-07-19 17:44:02.293211,10.5,75.0,0.17,0.187,1.07
2025-07-19 17:44:02.293211,10.5,75.5,0.214,0.235,1.08
2025-07-19 17:44:02.293211,10.5,76.0,0.414,0.455,1.36
2025-07-19 17:44:02.293211,10.5,76.5,0.324,0.357,0.96
2025-07-19 17:44:02.293211,10.5,77.0,0.271,0.298,1.51
2025-07-19 17:44:02.293211,10.5,77.5,0.356,0.392,1.5
2025-07-19 17:44:02.293211,10.5,78.0,0.135,0.149,1.08
2025-07-19 17:44:02.293211,10.5,78.5,0.325,0.358,0.79
2025-07-19 17:44:02.293211,10.5,79.0,0.179,0.197,1.19
2025-07-19 17:44:02.293211,10.5,79.5,0.324,0.356,1.3
2025-07-19 17:44:02.293211,10.5,80.0,0.25,0.275,1.16
2025-07-19 17:44:02.293211,10.5,80.5,0.143,0.158,1.17
2025-07-19 17:44:02.293211,10.5,81.0,0.313,0.345,1.26
2025-07-19 17:44:02.293211,10.5,81.5,0.318,0.349,1.11
2025-07-19 17:44:02.293211,10.5,82.0,0.297,0.327,1.59
2025-07-19 17:44:02.293211,10.5,82.5,0.247,0.272,1.31
2025-07-19 17:44:02.293211,10.5,83.0,0.212,0.233,1.36
2025-07-19 17:44:02.293211,10.5,83.5,0.308,0.339,1.15
2025-07-19 17:44:02.293211,10.5,84.0,0.257,0.282,1.18
2025-07-19 17:44:02.293211,10.5,84.5,0.271,0.298,1.38
2025-07-19 17:44:02.293211,10.5,85.0,0.246,0.271,1.16
2025-07-19 17:44:02.293211,10.5,85.5,0.381,0.419,1.43
2025-07-19 17:44:02.293211,10.5,86.0,0.35,0.385,1.45
2025-07-19 17:44:02.293211,10.5,86.5,0.313,0.344,0.92
2025-07-19 17:44:02.293211,10.5,87.0,0.17,0.187,1.24
2025-07-19 17:44:02.293211,10.5,87.5,0.441,0.485,1.53
2025-07-19 17:44:02.293211,10.5,88.0,0.346,0.381,1.35
2025-07-19 17:44:02.293211,10.5,88.5,0.364,0.4,0.7
2025-07-19 17:44:02.293211,10.5,89.0,0.265,0.291,0.87
2025-07-19 17:44:02.293211,10.5,89.5,0.339,0.373,1.34
2025-07-19 17:44:02.293211,10.5,90.0,0.31,0.341,1.45
2025-07-19 17:44:02.293211,10.5,90.5,0.388,0.427,1.16
2025-07-19 17:44:02.293211,10.5,91.0,0.292,0.321,0.98
2025-07-19 17:44:02.293211,10.5,91.5,0.378,0.416,1.33
2025-07-19 17:44:02.293211,10.5,92.0,0.21,0.231,1.1
2025-07-19 17:44:02.293211,10.5,92.5,0.187,0.205,1.07
2025-07-19 17:44:02.293211,10.5,93.0,0.235,0.258,1.3
2025-07-19 17:44:02.293211,10.5,93.5,0.285,0.313,0.98
2025-07-19 17:44:02.293211,10.5,94.0,0.213,0.234,1.22
2025-07-19 17:44:02.293211,10.5,94.5,0.376,0.414,1.47
2025-07-19 17:44:02.293211,10.5,95.0,0.246,0.271,1.28
2025-07-19 17:44:02.293211,10.5,95.5,0.228,0.251,1.08
2025-07-19 17:44:02.293211,10.5,96.0,0.286,0.315,1.29
2025-07-19 17:44:02.293211,10.5,96.5,0.374,0.412,1.38
2025-07-19 17:44:02.293211,10.5,97.0,0.369,0.406,1.56
2025-07-19 17:44:02.293211,11.0,68.0,0.331,0.364,1.01
2025-07-19 17:44:02.293211,11.0,68.5,0.208,0.229,1.24
2025-07-19 17:44:02.293211,11.0,69.0,0.394,0.434,1.23
2025-07-19 17:44:02.293211,11.0,69.5,0.189,0.208,1.25
2025-07-19 17:44:02.293211,11.0,70.0,0.208,0.228,1.06
2025-07-19 17:44:02.293211,11.0,70.5,0.359,0.395,0.92
2025-07-19 17:44:02.293211,11.0,71.0,0.264,0.29,0.78
2025-07-19 17:44:02.293211,11.0,71.5,0.223,0.245,1.4
2025-07-19 17:44:02.293211,11.0,72.0,0.492,0.541,1.45
2025-07-19 17:44:02.293211,11.0,72.5,0.315,0.347,1.53
2025-07-19 17:44:02.293211,11.0,73.0,0.183,0.202,1.01
2025-07-19 17:44:02.293211,11.0,73.5,0.379,0.416,1.17
2025-07-19 17:44:02.293211,11.0,74.0,0.508,0.559,1.24
2025-07-19 17:44:02.293211,11.0,74.5,0.318,0.349,1.03
2025-07-19 17:44:02.293211,11.0,75.0,0.454,0.5,1.29
2025-07-19 17:44:02.293211,11.0,75.5,0.303,0.333,1.51
2025-07-19 17:44:02.293211,11.0,76.0,0.321,0.353,1.15
2025-07-19 17:44:02.293211,11.0,76.5,0.556,0.612,1.11
2025-07-19 17:44:02.293211,11.0,77.0,0.231,0.254,1.31
2025-07-19 17:44:02.293211,11.0,77.5,0.424,0.466,0.99
2025-07-19 17:44:02.293211,11.0,78.0,0.121,0.133,1.3
2025-07-19 17:44:02.293211,11.0,78.5,0.306,0.336,1.43
2025-07-19 17:44:02.293211,11.0,79.0,0.41,0.451,1.45
2025-07-19 17:44:02.293211,11.0,79.5,0.365,0.401,1.16
2025-07-19 17:44:02.293211,11.0,80.0,0.198,0.218,1.32
2025-07-19 17:44:02.293211,11.0,80.5,0.3,0.33,1.25
2025-07-19 17:44:02.293211,11.0,81.0,0.42,0.462,0.87
2025-07-19 17:44:02.293211,11.0,81.5,0.202,0.222,1.17
2025-07-19 17:44:02.293211,11.0,82.0,0.298,0.328,1.53
2025-07-19 17:44:02.293211,11.0,82.5,0.532,0.585,1.45
2025-07-19 17:44:02.293211,11.0,83.0,0.258,0.284,1.17
2025-07-19 17:44:02.293211,11.0,83.5,0.394,0.434,1.29
2025-07-19 17:44:02.293211,11.0,84.0,0.378,0.416,1.04
2025-07-19 17:44:02.293211,11.0,84.5,0.172,0.189,1.2
2025-07-19 17:44:02.293211,11.0,85.0,0.297,0.327,1.15
2025-07-19 17:44:02.293211,11.0,85.5,0.194,0.214,0.98
2025-07-19 17:44:02.293211,11.0,86.0,0.228,0.251,1.0
2025-07-19 17:44:02.293211,11.0,86.5,0.196,0.216,1.11
2025-07-19 17:44:02.293211,11.0,87.0,0.378,0.415,1.37
2025-07-19 17:44:02.293211,11.0,87.5,0.463,0.509,1.37
2025-07-19 17:44:02.293211,11.0,88.0,0.283,0.311,1.02
2025-07-19 17:44:02.293211,11.0,88.5,0.225,0.248,1.2
2025-07-19 17:44:02.293211,11.0,89.0,0.395,0.434,1.63
2025-07-19 17:44:02.293211,11.0,89.5,0.308,0.339,1.39
2025-07-19 17:44:02.293211,11.0,90.0,0.294,0.324,1.31
2025-07-19 17:44:02.293211,11.0,90.5,0.255,0.28,1.04
2025-07-19 17:44:02.293211,11.0,91.0,0.267,0.293,1.39
2025-07-19 17:44:02.293211,11.0,91.5,0.378,0.416,1.0
2025-07-19 17:44:02.293211,11.0,92.0,0.184,0.202,1.02
2025-07-19 17:44:02.293211,11.0,92.5,0.284,0.313,1.62
2025-07-19 17:44:02.293211,11.0,93.0,0.246,0.27,1.41
2025-07-19 17:44:02.293211,11.0,93.5,0.346,0.38,1.22
2025-07-19 17:44:02.293211,11.0,94.0,0.209,0.23,1.25
2025-07-19 17:44:02.293211,11.0,94.5,0.377,0.415,1.28
2025-07-19 17:44:02.293211,11.0,95.0,0.435,0.479,1.06
2025-07-19 17:44:02.293211,11.0,95.5,0.268,0.295,1.15
2025-07-19 17:44:02.293211,11.0,96.0,0.277,0.304,1.32
2025-07-19 17:44:02.293211,11.0,96.5,0.378,0.415,1.14
2025-07-19 17:44:02.293211,11.0,97.0,0.369,0.406,1.46
2025-07-19 17:44:02.293211,11.5,68.0,0.348,0.383,1.23
2025-07-19 17:44:02.293211,11.5,68.5,0.211,0.232,1.18
2025-07-19 17:44:02.293211,11.5,69.0,0.29,0.319,1.18
2025-07-19 17:44:02.293211,11.5,69.5,0.335,0.368,0.89
2025-07-19 17:44:02.293211,11.5,70.0,0.285,0.313,0.87
2025-07-19 17:44:02.293211,11.5,70.5,0.311,0.342,1.16
2025-07-19 17:44:02.293211,11.5,71.0,0.244,0.269,1.28
2025-07-19 17:44:02.293211,11.5,71.5,0.233,0.256,1.11
2025-07-19 17:44:02.293211,11.5,72.0,0.256,0.281,1.18
2025-07-19 17:44:02.293211,11.5,72.5,0.291,0.32,1.6
2025-07-19 17:44:02.293211,11.5,73.0,0.22,0.242,1.02
2025-07-19 17:44:02.293211,11.5,73.5,0.265,0.291,0.9
2025-07-19 17:44:02.293211,11.5,74.0,0.271,0.299,1.35
2025-07-19 17:44:02.293211,11.5,74.5,0.375,0.413,1.46
2025-07-19 17:44:02.293211,11.5,75.0,0.45,0.495,1.05
2025-07-19 17:44:02.293211,11.5,75.5,0.265,0.292,1.06
2025-07-19 17:44:02.293211,11.5,76.0,0.334,0.367,1.23
2025-07-19 17:44:02.293211,11.5,76.5,0.44,0.484,1.2
2025-07-19 17:44:02.293211,11.5,77.0,0.312,0.343,1.28
2025-07-19 17:44:02.293211,11.5,77.5,0.321,0.353,0.94
2025-07-19 17:44:02.293211,11.5,78.0,0.426,0.468,1.15
2025-07-19 17:44:02.293211,11.5,78.5,0.358,0.394,1.34
2025-07-19 17:44:02.293211,11.5,79.0,0.23,0.253,1.02
2025-07-19 17:44:02.293211,11.5,79.5,0.278,0.305,0.83
2025-07-19 17:44:02.293211,11.5,80.0,0.285,0.313,1.24
2025-07-19 17:44:02.293211,11.5,80.5,0.287,0.315,1.27
2025-07-19 17:44:02.293211,11.5,81.0,0.285,0.314,1.49
2025-07-19 17:44:02.293211,11.5,81.5,0.298,0.328,1.11
2025-07-19 17:44:02.293211,11.5,82.0,0.162,0.179,1.0
2025-07-19 17:44:02.293211,11.5,82.5,0.383,0.422,0.83
2025-07-19 17:44:02.293211,11.5,83.0,0.274,0.302,1.34
2025-07-19 17:44:02.293211,11.5,83.5,0.394,0.434,0.95
2025-07-19 17:44:02.293211,11.5,84.0,0.086,0.095,1.27
2025-07-19 17:44:02.293211,11.5,84.5,0.31,0.341,1.29
2025-07-19 17:44:02.293211,11.5,85.0,0.244,0.269,1.41
2025-07-19 17:44:02.293211,11.5,85.5,0.202,0.223,1.21
2025-07-19 17:44:02.293211,11.5,86.0,0.243,0.267,1.29
2025-07-19 17:44:02.293211,11.5,86.5,0.277,0.304,0.97
2025-07-19 17:44:02.293211,11.5,87.0,0.413,0.454,1.06
2025-07-19 17:44:02.293211,11.5,87.5,0.274,0.302,1.43
2025-07-19 17:44:02.293211,11.5,88.0,0.269,0.296,1.22
2025-07-19 17:44:02.293211,11.5,88.5,0.333,0.367,0.77
2025-07-19 17:44:02.293211,11.5,89.0,0.289,0.318,1.03
2025-07-19 17:44:02.293211,11.5,89.5,0.257,0.283,0.98
2025-07-19 17:44:02.293211,11.5,90.0,0.425,0.467,1.54
2025-07-19 17:44:02.293211,11.5,90.5,0.309,0.34,1.17
2025-07-19 17:44:02.293211,11.5,91.0,0.251,0.277,1.17
2025-07-19 17:44:02.293211,11.5,91.5,0.288,0.317,1.06
2025-07-19 17:44:02.293211,11.5,92.0,0.406,0.447,1.22
2025-07-19 17:44:02.293211,11.5,92.5,0.273,0.301,0.91
2025-07-19 17:44:02.293211,11.5,93.0,0.258,0.283,0.76
2025-07-19 17:44:02.293211,11.5,93.5,0.303,0.334,0.97
2025-07-19 17:44:02.293211,11.5,94.0,0.251,0.276,1.3
2025-07-19 17:44:02.293211,11.5,94.5,0.263,0.289,1.1
2025-07-19 17:44:02.293211,11.5,95.0,0.254,0.279,1.39
2025-07-19 17:44:02.293211,11.5,95.5,0.349,0.384,1.37
2025-07-19 17:44:02.293211,11.5,96.0,0.474,0.522,0.99
2025-07-19 17:44:02.293211,11.5,96.5,0.238,0.262,1.3
2025-07-19 17:44:02.293211,11.5,97.0,0.177,0.195,0.88
2025-07-19 17:44:02.293211,12.0,68.0,0.372,0.409,0.87
2025-07-19 17:44:02.293211,12.0,68.5,0.38,0.418,1.47
2025-07-19 17:44:02.293211,12.0,69.0,0.186,0.205,1.22
2025-07-19 17:44:02.293211,12.0,69.5,0.389,0.428,1.03
2025-07-19 17:44:02.293211,12.0,70.0,0.238,0.262,1.15
2025-07-19 17:44:02.293211,12.0,70.5,0.383,0.421,1.17
2025-07-19 17:44:02.293211,12.0,71.0,0.269,0.296,1.0
2025-07-19 17:44:02.293211,12.0,71.5,0.301,0.331,1.38
2025-07-19 17:44:02.293211,12.0,72.0,0.245,0.27,1.06
2025-07-19 17:44:02.293211,12.0,72.5,0.354,0.39,1.4
2025-07-19 17:44:02.293211,12.0,73.0,0.403,0.443,1.13
2025-07-19 17:44:02.293211,12.0,73.5,0.457,0.503,1.18
2025-07-19 17:44:02.293211,12.0,74.0,0.256,0.281,0.81
2025-07-19 17:44:02.293211,12.0,74.5,0.355,0.39,1.17
2025-07-19 17:44:02.293211,12.0,75.0,0.413,0.454,1.17
2025-07-19 17:44:02.293211,12.0,75.5,0.456,0.501,1.44
2025-07-19 17:44:02.293211,12.0,76.0,0.239,0.263,1.37
2025-07-19 17:44:02.293211,12.0,76.5,0.254,0.279,1.26
2025-07-19 17:44:02.293211,12.0,77.0,0.281,0.31,0.82
2025-07-19 17:44:02.293211,12.0,77.5,0.284,0.312,1.44
2025-07-19 17:44:02.293211,12.0,78.0,0.171,0.188,1.06
2025-07-19 17:44:02.293211,12.0,78.5,0.351,0.386,0.99
2025-07-19 17:44:02.293211,12.0,79.0,0.536,0.589,1.06
2025-07-19 17:44:02.293211,12.0,79.5,0.172,0.189,1.44
2025-07-19 17:44:02.293211,12.0,80.0,0.182,0.2,1.08
2025-07-19 17:44:02.293211,12.0,80.5,0.484,0.532,1.42
2025-07-19 17:44:02.293211,12.0,81.0,0.431,0.474,1.19
2025-07-19 17:44:02.293211,12.0,81.5,0.238,0.262,1.12
2025-07-19 17:44:02.293211,12.0,82.0,0.395,0.434,1.1
2025-07-19 17:44:02.293211,12.0,82.5,0.143,0.158,0.68
2025-07-19 17:44:02.293211,12.0,83.0,0.538,0.592,1.22
2025-07-19 17:44:02.293211,12.0,83.5,0.408,0.449,1.06
2025-07-19 17:44:02.293211,12.0,84.0,0.226,0.249,1.14
2025-07-19 17:44:02.293211,12.0,84.5,0.363,0.399,1.18
2025-07-19 17:44:02.293211,12.0,85.0,0.326,0.359,1.18
2025-07-19 17:44:02.293211,12.0,85.5,0.201,0.221,0.89
2025-07-19 17:44:02.293211,12.0,86.0,0.357,0.393,1.18
2025-07-19 17:44:02.293211,12.0,86.5,0.354,0.39,0.84
2025-07-19 17:44:02.293211,12.0,87.0,0.366,0.402,1.18
2025-07-19 17:44:02.293211,12.0,87.5,0.273,0.301,1.4
2025-07-19 17:44:02.293211,12.0,88.0,0.464,0.51,0.94
2025-07-19 17:44:02.293211,12.0,88.5,0.237,0.26,1.22
2025-07-19 17:44:02.293211,12.0,89.0,0.323,0.356,0.82
2025-07-19 17:44:02.293211,12.0,89.5,0.082,0.09,1.31
2025-07-19 17:44:02.293211,12.0,90.0,0.137,0.15,0.92
2025-07-19 17:44:02.293211,12.0,90.5,0.451,0.496,1.07
2025-07-19 17:44:02.293211,12.0,91.0,0.249,0.274,1.15
2025-07-19 17:44:02.293211,12.0,91.5,0.328,0.361,1.62
2025-07-19 17:44:02.293211,12.0,92.0,0.213,0.234,1.3
2025-07-19 17:44:02.293211,12.0,92.5,0.289,0.318,1.1
2025-07-19 17:44:02.293211,12.0,93.0,0.169,0.186,1.07
2025-07-19 17:44:02.293211,12.0,93.5,0.093,0.103,1.29
2025-07-19 17:44:02.293211,12.0,94.0,0.342,0.377,0.96
2025-07-19 17:44:02.293211,12.0,94.5,0.345,0.379,0.89
2025-07-19 17:44:02.293211,12.0,95.0,0.282,0.311,1.54
2025-07-19 17:44:02.293211,12.0,95.5,0.31,0.341,1.24
2025-07-19 17:44:02.293211,12.0,96.0,0.191,0.21,0.92
2025-07-19 17:44:02.293211,12.0,96.5,0.202,0.222,1.23
2025-07-19 17:44:02.293211,12.0,97.0,0.286,0.314,1.16
2025-07-19 17:44:02.293211,12.5,68.0,0.311,0.343,1.2
2025-07-19 17:44:02.293211,12.5,68.5,0.361,0.397,1.39
2025-07-19 17:44:02.293211,12.5,69.0,0.299,0.328,0.98
2025-07-19 17:44:02.293211,12.5,69.5,0.413,0.454,1.12
2025-07-19 17:44:02.293211,12.5,70.0,0.195,0.215,1.27
2025-07-19 17:44:02.293211,12.5,70.5,0.32,0.352,1.01
2025-07-19 17:44:02.293211,12.5,71.0,0.214,0.236,1.12
2025-07-19 17:44:02.293211,12.5,71.5,0.249,0.274,0.91
